frame_index,stamp_sec,stamp_nsec,scan_index,distance,local_x,local_y,global_x,global_y,isOpponent
75,962,20000000,179,6.641503,6.641249,-0.058091,3.918466,7.370631,False
75,962,20000000,180,6.595455,6.595203,0.057685,3.793870,7.370165,False
75,962,20000000,181,2.800488,2.799524,0.073475,2.389622,3.843762,False
75,962,20000000,182,2.796476,2.793803,0.122258,2.342131,3.856298,False
75,962,20000000,183,2.780630,2.775420,0.170139,2.290844,3.856720,False
75,962,20000000,184,2.765168,2.756605,0.217445,2.239934,3.856529,False
75,962,20000000,185,2.750714,2.737993,0.264242,2.189572,3.856341,False
75,962,20000000,186,2.737244,2.719569,0.310567,2.139718,3.856155,False
75,962,20000000,187,2.724735,2.701318,0.356454,2.090335,3.855970,False
75,962,20000000,188,2.713166,2.683229,0.401937,2.041387,3.855787,False
75,962,20000000,189,2.702518,2.665287,0.447050,1.992838,3.855606,False
75,962,20000000,190,2.692775,2.647479,0.491824,1.944653,3.855426,False
75,962,20000000,191,2.683920,2.629794,0.536289,1.896800,3.855247,False
75,962,20000000,192,2.675939,2.612220,0.580476,1.849247,3.855069,False
75,962,20000000,193,2.668819,2.594745,0.624415,1.801961,3.854893,False
75,962,20000000,194,2.662550,2.577357,0.668134,1.754911,3.854717,False
75,962,20000000,195,2.657121,2.560045,0.711661,1.708068,3.854542,False
75,962,20000000,196,2.652525,2.542799,0.755025,1.661401,3.854367,False
75,962,20000000,197,2.648754,2.525607,0.798252,1.614881,3.854194,False
75,962,20000000,198,2.645799,2.508456,0.841368,1.568479,3.854018,False
75,962,20000000,199,2.643661,2.491340,0.884403,1.522166,3.853845,False
75,962,20000000,200,2.642335,2.474247,0.927381,1.475914,3.853672,False
75,962,20000000,201,2.641818,2.457166,0.970329,1.429694,3.853500,False
75,962,20000000,202,2.642110,2.440086,1.013273,1.383478,3.853327,False
75,962,20000000,203,2.643210,2.422997,1.056240,1.337238,3.853154,False
75,962,20000000,204,2.645121,2.405889,1.099256,1.290945,3.852981,False
75,962,20000000,205,2.647846,2.388751,1.142348,1.244571,3.852808,False
75,962,20000000,206,2.651388,2.371572,1.185542,1.198086,3.852634,False
75,962,20000000,207,2.655754,2.354341,1.228864,1.151464,3.852460,False
75,962,20000000,208,2.660950,2.337049,1.272343,1.104672,3.852285,False
75,962,20000000,209,2.666984,2.319684,1.316006,1.057684,3.852110,False
75,962,20000000,210,2.673865,2.302234,1.359880,1.010467,3.851933,False
75,962,20000000,211,2.681605,2.284688,1.403995,0.962991,3.851756,False
75,962,20000000,212,2.690215,2.267035,1.448380,0.915225,3.851577,False
75,962,20000000,213,2.699709,2.249264,1.493065,0.867136,3.851397,False
75,962,20000000,214,2.710103,2.231360,1.538080,0.818692,3.851217,False
75,962,20000000,215,2.721413,2.213313,1.583456,0.769858,3.851034,False
75,962,20000000,216,2.733655,2.195106,1.629226,0.720601,3.850847,False
75,962,20000000,217,2.746855,2.176732,1.675425,0.670883,3.850661,False
75,962,20000000,218,2.761032,2.158174,1.722086,0.620666,3.850473,False
75,962,20000000,219,2.776210,2.139417,1.769247,0.569913,3.850284,False
75,962,20000000,220,2.792415,2.120447,1.816943,0.518583,3.850092,False
75,962,20000000,221,2.809675,2.101249,1.865215,0.466634,3.849898,False
75,962,20000000,222,2.828020,2.081806,1.914101,0.414023,3.849701,False
75,962,20000000,223,2.847484,2.062101,1.963646,0.360704,3.849502,False
75,962,20000000,224,2.868101,2.042116,2.013893,0.306629,3.849300,False
75,962,20000000,225,2.889910,2.021835,2.064889,0.251749,3.849095,False
75,962,20000000,226,2.912951,2.001235,2.116682,0.196010,3.848886,False
75,962,20000000,227,2.937269,1.980299,2.169324,0.139358,3.848675,False
75,962,20000000,228,2.962910,1.959003,2.222868,0.081735,3.848459,False
75,962,20000000,229,2.989926,1.937325,2.277373,0.023078,3.848240,False
75,962,20000000,230,3.018371,1.915242,2.332898,-0.036677,3.848017,False
75,962,20000000,231,3.048304,1.892728,2.389506,-0.097598,3.847789,False
75,962,20000000,232,3.079789,1.869755,2.447267,-0.159759,3.847557,False
75,962,20000000,233,3.112894,1.846296,2.506252,-0.223238,3.847320,False
75,962,20000000,234,3.147691,1.822319,2.566537,-0.288115,3.847077,False
75,962,20000000,235,3.184261,1.797793,2.628204,-0.354480,3.846830,False
75,962,20000000,236,3.222688,1.772682,2.691341,-0.422427,3.846576,False
75,962,20000000,237,3.263065,1.746950,2.756040,-0.492054,3.846315,False
75,962,20000000,238,3.305490,1.720557,2.822401,-0.563471,3.846049,False
75,962,20000000,239,3.350072,1.693460,2.890532,-0.636792,3.845775,False
75,962,20000000,240,3.396926,1.665614,2.960547,-0.712142,3.845493,False
75,962,20000000,241,3.446180,1.636968,3.032572,-0.789653,3.845204,False
75,962,20000000,242,3.497968,1.607471,3.106738,-0.869469,3.844905,False
75,962,20000000,243,3.552437,1.577062,3.183187,-0.951744,3.844594,False
75,962,20000000,244,3.609755,1.545683,3.262084,-1.036651,3.844277,False
75,962,20000000,245,3.670094,1.513265,3.343594,-1.124370,3.843949,False
75,962,20000000,246,3.733647,1.479734,3.427901,-1.215100,3.843610,False
75,962,20000000,247,3.800623,1.445011,3.515207,-1.309056,3.843259,False
75,962,20000000,248,3.871252,1.409008,3.605730,-1.406476,3.842895,False
75,962,20000000,249,3.945786,1.371630,3.699711,-1.507616,3.842517,False
75,962,20000000,250,4.024503,1.332773,3.797412,-1.612760,3.842125,False
75,962,20000000,251,4.107706,1.292320,3.899123,-1.722219,3.841716,False
75,962,20000000,252,4.052754,1.207545,3.868676,-1.724921,3.751679,False
75,962,20000000,253,3.996706,1.123928,3.835419,-1.724585,3.661692,False
75,962,20000000,254,3.943376,1.042566,3.803061,-1.724258,3.574132,False
75,962,20000000,255,3.892627,0.963324,3.771545,-1.723939,3.488853,False
75,962,20000000,256,3.844328,0.886072,3.740820,-1.723629,3.405716,False
75,962,20000000,257,3.798361,0.810691,3.710839,-1.723326,3.324592,False
75,962,20000000,258,3.754616,0.737069,3.681559,-1.723030,3.245362,False
75,962,20000000,259,3.712991,0.665101,3.652936,-1.722740,3.167912,False
75,962,20000000,260,3.673389,0.594691,3.624932,-1.722457,3.092137,False
75,962,20000000,261,3.635725,0.525745,3.597511,-1.722180,3.017940,False
75,962,20000000,262,3.599916,0.458179,3.570639,-1.721909,2.945226,False
75,962,20000000,263,3.565885,0.391911,3.544283,-1.721642,2.873909,False
75,962,20000000,264,3.533563,0.326864,3.518413,-1.721381,2.803907,False
75,962,20000000,265,3.502884,0.262966,3.492999,-1.721124,2.735142,False
75,962,20000000,266,3.473787,0.200149,3.468016,-1.720871,2.667540,False
75,962,20000000,267,3.446215,0.138349,3.443437,-1.720623,2.601031,False
75,962,20000000,268,3.420115,0.077503,3.419237,-1.720378,2.535550,False
75,962,20000000,269,3.395440,0.017554,3.395394,-1.720137,2.471034,False
75,962,20000000,270,3.372142,-0.041555,3.371886,-1.719900,2.407423,False
75,962,20000000,271,3.350180,-0.099875,3.348691,-1.719665,2.344660,False
75,962,20000000,272,3.329514,-0.157458,3.325789,-1.719434,2.282690,False
75,962,20000000,273,3.310109,-0.214353,3.303161,-1.719205,2.221461,False
75,962,20000000,274,3.291929,-0.270605,3.280788,-1.718979,2.160924,False
75,962,20000000,275,3.274945,-0.326259,3.258654,-1.718755,2.101029,False
75,962,20000000,276,3.259128,-0.381359,3.236739,-1.718534,2.041732,False
75,962,20000000,277,3.244451,-0.435946,3.215029,-1.718314,1.982986,False
75,962,20000000,278,3.230889,-0.490060,3.193507,-1.718097,1.924750,False
75,962,20000000,279,3.218421,-0.543740,3.172157,-1.717881,1.866980,False
75,962,20000000,280,3.207027,-0.597024,3.150965,-1.717667,1.809638,False
75,962,20000000,281,3.196687,-0.649947,3.129917,-1.717454,1.752683,False
75,962,20000000,282,3.187387,-0.702547,3.108997,-1.717242,1.696076,False
75,962,20000000,283,3.179110,-0.754857,3.088192,-1.717032,1.639781,False
75,962,20000000,284,3.171844,-0.806912,3.067489,-1.716823,1.583760,False
75,962,20000000,285,3.165578,-0.858746,3.046874,-1.716615,1.527978,False
75,962,20000000,286,3.160302,-0.910391,3.026334,-1.716407,1.472398,False
75,962,20000000,287,3.156007,-0.961880,3.005856,-1.716200,1.416987,False
75,962,20000000,288,3.152687,-1.013245,2.985427,-1.715993,1.361709,False
75,962,20000000,289,3.150338,-1.064517,2.965035,-1.715787,1.306531,False
75,962,20000000,290,3.148954,-1.115729,2.944667,-1.715581,1.251418,False
75,962,20000000,291,3.148535,-1.166912,2.924311,-1.715376,1.196336,False
75,962,20000000,292,3.149080,-1.218096,2.903954,-1.715170,1.141252,False
75,962,20000000,293,3.150589,-1.269314,2.883583,-1.714964,1.086132,False
75,962,20000000,294,3.153065,-1.320597,2.863187,-1.714758,1.030943,False
75,962,20000000,295,3.156511,-1.371976,2.842753,-1.714551,0.975650,False
75,962,20000000,296,3.160933,-1.423483,2.822267,-1.714344,0.920219,False
75,962,20000000,297,3.166338,-1.475151,2.801718,-1.714136,0.864615,False
75,962,20000000,298,3.172734,-1.527012,2.781092,-1.713928,0.808803,False
75,962,20000000,299,3.180130,-1.579098,2.760377,-1.713719,0.752749,False
75,962,20000000,300,3.188540,-1.631444,2.739558,-1.713508,0.696415,False
75,962,20000000,301,3.197975,-1.684084,2.718622,-1.713296,0.639765,False
75,962,20000000,302,3.208451,-1.737052,2.697555,-1.713084,0.582762,False
75,962,20000000,303,3.219984,-1.790385,2.676344,-1.712869,0.525366,False
75,962,20000000,304,3.232593,-1.844120,2.654973,-1.712653,0.467538,False
75,962,20000000,305,3.246298,-1.898293,2.633427,-1.712435,0.409238,False
75,962,20000000,306,3.261123,-1.952944,2.611691,-1.712216,0.350423,False
75,962,20000000,307,3.277091,-2.008114,2.589749,-1.711994,0.291050,False
75,962,20000000,308,3.294229,-2.063844,2.567584,-1.711770,0.231075,False
75,962,20000000,309,3.312566,-2.120178,2.545179,-1.711543,0.170450,False
75,962,20000000,310,3.332133,-2.177159,2.522517,-1.711314,0.109128,False
75,962,20000000,311,3.352966,-2.234836,2.499578,-1.711082,0.047057,False
75,962,20000000,312,3.375099,-2.293256,2.476343,-1.710848,-0.015813,False
75,962,20000000,313,3.398574,-2.352470,2.452792,-1.710609,-0.079539,False
75,962,20000000,314,3.423433,-2.412533,2.428904,-1.710368,-0.144177,False
75,962,20000000,315,3.449721,-2.473500,2.404656,-1.710123,-0.209788,False
75,962,20000000,316,3.477489,-2.535429,2.380026,-1.709874,-0.276436,False
75,962,20000000,317,3.506788,-2.598383,2.354988,-1.709621,-0.344185,False
75,962,20000000,318,3.537678,-2.662426,2.329517,-1.709363,-0.413107,False
75,962,20000000,319,3.570219,-2.727628,2.303585,-1.709101,-0.483276,False
75,962,20000000,320,3.604477,-2.794061,2.277163,-1.708834,-0.554770,False
75,962,20000000,321,3.640523,-2.861802,2.250221,-1.708562,-0.627672,False
75,962,20000000,322,3.678435,-2.930934,2.222727,-1.708284,-0.702070,False
75,962,20000000,323,3.718295,-3.001541,2.194645,-1.708000,-0.778056,False
75,962,20000000,324,3.760191,-3.073719,2.165938,-1.707710,-0.855732,False
75,962,20000000,325,3.804219,-3.147564,2.136569,-1.707413,-0.935203,False
75,962,20000000,326,3.850483,-3.223182,2.106494,-1.707109,-1.016582,False
75,962,20000000,327,2.660375,-2.252078,1.416242,-0.709264,-0.365585,True
75,962,20000000,328,2.659229,-2.275526,1.376038,-0.680435,-0.402124,True
75,962,20000000,329,2.726311,-2.357249,1.369726,-0.704480,-0.480484,True
75,962,20000000,330,2.706725,-2.363744,1.318741,-0.659411,-0.505193,False
75,962,20000000,331,4.119566,-3.632115,1.943854,-1.705465,-1.456667,False
75,962,20000000,332,4.181928,-3.721050,1.908483,-1.705108,-1.552378,False
75,962,20000000,333,4.247527,-3.812748,1.872013,-1.704739,-1.651061,False
75,962,20000000,334,4.316558,-3.907398,1.834369,-1.704359,-1.752922,False
75,962,20000000,335,4.389235,-4.005206,1.795469,-1.703965,-1.858180,False
75,962,20000000,336,4.465792,-4.106395,1.755224,-1.703559,-1.967078,False
75,962,20000000,337,4.546482,-4.211209,1.713538,-1.703137,-2.079877,False
75,962,20000000,338,4.631585,-4.319915,1.670303,-1.702700,-2.196864,False
75,962,20000000,339,4.721407,-4.432803,1.625406,-1.702246,-2.318352,False
75,962,20000000,340,4.816286,-4.550193,1.578718,-1.701775,-2.444684,False
75,962,20000000,341,4.916590,-4.672436,1.530100,-1.701283,-2.576239,False
75,962,20000000,342,5.022731,-4.799918,1.479397,-1.700771,-2.713433,False
75,962,20000000,343,5.135163,-4.933068,1.426441,-1.700235,-2.856727,False
75,962,20000000,344,5.254387,-5.072359,1.371043,-1.699675,-3.006629,False
75,962,20000000,345,5.380965,-5.218318,1.312992,-1.699089,-3.163707,False
75,962,20000000,346,5.515522,-5.371530,1.252057,-1.698473,-3.328591,False
75,962,20000000,347,5.658756,-5.532652,1.187976,-1.697825,-3.501987,False
75,962,20000000,348,5.811454,-5.702418,1.120457,-1.697142,-3.684686,False
75,962,20000000,349,5.974500,-5.881657,1.049170,-1.696422,-3.877580,False
75,962,20000000,350,6.148895,-6.071304,0.973744,-1.695660,-4.081674,False
75,962,20000000,351,6.335774,-6.272419,0.893757,-1.694851,-4.298109,False
75,962,20000000,352,6.536432,-6.486209,0.808729,-1.693992,-4.528186,False
75,962,20000000,353,6.752349,-6.714055,0.718110,-1.693076,-4.773390,False
75,962,20000000,354,6.985229,-6.957546,0.621269,-1.692097,-5.035429,False
75,962,20000000,355,7.237039,-7.218515,0.517477,-1.691048,-5.316279,False
75,962,20000000,356,7.223684,-7.213127,0.390409,-1.570828,-5.357783,False
75,962,20000000,357,7.166889,-7.162095,0.262099,-1.432743,-5.357267,False
75,962,20000000,358,7.113140,-7.111844,0.135753,-1.296772,-5.356758,False
75,962,20000000,359,7.062335,-7.062327,0.011250,-1.162784,-5.356258,False
76,962,119000000,0,7.053391,-7.053383,-0.011233,-1.138480,-5.356207,False
76,962,119000000,1,7.005949,-7.004673,-0.133705,-1.006678,-5.355713,False
76,962,119000000,2,6.961256,-6.956599,-0.254576,-0.876598,-5.355224,False
76,962,119000000,3,6.919234,-6.909121,-0.373952,-0.748128,-5.354742,False
76,962,119000000,4,6.879808,-6.862198,-0.491931,-0.621161,-5.354265,False
76,962,119000000,5,6.842912,-6.815793,-0.608609,-0.495595,-5.353793,False
76,962,119000000,6,6.808481,-6.769869,-0.724077,-0.371330,-5.353327,False
76,962,119000000,7,6.776458,-6.724391,-0.838424,-0.248273,-5.352865,False
76,962,119000000,8,6.746790,-6.679325,-0.951734,-0.126330,-5.352407,False
76,962,119000000,9,6.719428,-6.634638,-1.064091,-0.005413,-5.351953,False
76,962,119000000,10,6.694327,-6.590299,-1.175575,0.114563,-5.351503,False
76,962,119000000,11,6.671447,-6.546276,-1.286262,0.233682,-5.351056,False
76,962,119000000,12,6.650750,-6.502540,-1.396228,0.352027,-5.350611,False
76,962,119000000,13,6.632205,-6.459061,-1.505548,0.469675,-5.350169,False
76,962,119000000,14,6.615782,-6.415811,-1.614293,0.586704,-5.349730,False
76,962,119000000,15,6.601455,-6.372761,-1.722534,0.703191,-5.349293,False
76,962,119000000,16,6.589202,-6.329884,-1.830340,0.819210,-5.348857,False
76,962,119000000,17,6.579003,-6.287153,-1.937780,0.934834,-5.348423,False
76,962,119000000,18,6.570844,-6.244541,-2.044920,1.050136,-5.347990,False
76,962,119000000,19,6.564712,-6.202022,-2.151827,1.165188,-5.347558,False
76,962,119000000,20,6.560596,-6.159569,-2.258568,1.280060,-5.347127,False
76,962,119000000,21,6.558491,-6.117156,-2.365207,1.394823,-5.346696,False
76,962,119000000,22,6.558394,-6.074758,-2.471811,1.509548,-5.346265,False
76,962,119000000,23,6.560304,-6.032348,-2.578444,1.624305,-5.345834,False
76,962,119000000,24,6.564224,-5.989899,-2.685172,1.739163,-5.345402,False
76,962,119000000,25,6.570161,-5.947388,-2.792060,1.854194,-5.344971,False
76,962,119000000,26,6.612548,-5.935687,-2.914347,1.972276,-5.378848,False
76,962,119000000,27,6.654700,-5.921307,-3.036965,2.091647,-5.410353,False
76,962,119000000,28,6.699456,-5.906738,-3.161195,2.212587,-5.442273,False
76,962,119000000,29,6.746896,-5.891967,-3.287146,2.335203,-5.474635,False
76,962,119000000,30,6.787524,-5.868694,-3.410118,2.458158,-5.497994,False
76,962,119000000,31,10.696242,-9.152872,-5.534847,3.233151,-9.332011,False
76,962,119000000,32,10.729199,-9.082554,-5.711648,3.423421,-9.331296,False
76,962,119000000,33,10.765665,-9.011781,-5.889597,3.614926,-9.330578,False
76,962,119000000,34,10.805697,-8.940502,-6.068815,3.807797,-9.329854,False
76,962,119000000,35,10.849360,-8.868670,-6.249425,4.002167,-9.329124,False
76,962,119000000,36,10.896725,-8.796231,-6.431557,4.198174,-9.328388,False
76,962,119000000,37,1.546690,-1.232385,-0.934600,1.851705,-0.277289,False
76,962,119000000,38,1.493094,-1.173716,-0.922887,1.862282,-0.218404,False
76,962,119000000,39,1.501096,-1.163596,-0.948331,1.889665,-0.218301,False
76,962,119000000,40,1.509648,-1.153364,-0.974059,1.917352,-0.218198,False
76,962,119000000,41,1.518767,-1.143011,-1.000088,1.945365,-0.218092,False
76,962,119000000,42,1.528466,-1.132530,-1.026443,1.973727,-0.217986,False
76,962,119000000,43,1.538764,-1.121910,-1.053144,2.002462,-0.217878,False
76,962,119000000,44,1.549679,-1.111143,-1.080216,2.031597,-0.217769,False
76,962,119000000,45,1.561231,-1.100218,-1.107683,2.061156,-0.217658,False
76,962,119000000,46,1.573442,-1.089127,-1.135572,2.091169,-0.217545,False
76,962,119000000,47,1.586335,-1.077856,-1.163909,2.121665,-0.217430,False
76,962,119000000,48,1.599934,-1.066397,-1.192723,2.152674,-0.217314,False
76,962,119000000,49,1.614267,-1.054735,-1.222044,2.184229,-0.217195,False
76,962,119000000,50,1.629362,-1.042859,-1.251904,2.216364,-0.217075,False
76,962,119000000,51,1.645249,-1.030754,-1.282338,2.249117,-0.216952,False
76,962,119000000,52,1.661964,-1.018408,-1.313381,2.282524,-0.216826,False
76,962,119000000,53,1.679541,-1.005804,-1.345070,2.316628,-0.216698,False
76,962,119000000,54,1.698019,-0.992927,-1.377448,2.351472,-0.216568,False
76,962,119000000,55,1.717439,-0.979760,-1.410555,2.387102,-0.216434,False
76,962,119000000,56,1.737846,-0.966283,-1.444440,2.423567,-0.216297,False
76,962,119000000,57,1.759289,-0.952478,-1.479150,2.460922,-0.216157,False
76,962,119000000,58,1.781820,-0.938324,-1.514738,2.499221,-0.216013,False
76,962,119000000,59,1.805495,-0.923798,-1.551261,2.538526,-0.215865,False
76,962,119000000,60,1.830376,-0.908876,-1.588779,2.578903,-0.215714,False
76,962,119000000,61,1.856527,-0.893533,-1.627358,2.620420,-0.215558,False
76,962,119000000,62,1.884022,-0.877739,-1.667067,2.663155,-0.215397,False
76,962,119000000,63,1.912938,-0.861466,-1.707983,2.707188,-0.215232,False
76,962,119000000,64,1.943359,-0.844681,-1.750188,2.752608,-0.215061,False
76,962,119000000,65,1.975377,-0.827347,-1.793770,2.799510,-0.214885,False
76,962,119000000,66,2.009093,-0.809427,-1.838826,2.847999,-0.214703,False
76,962,119000000,67,2.044616,-0.790879,-1.885462,2.898187,-0.214515,False
76,962,119000000,68,2.082067,-0.771657,-1.933791,2.950198,-0.214319,False
76,962,119000000,69,2.121577,-0.751712,-1.983940,3.004168,-0.214117,False
76,962,119000000,70,2.163290,-0.730989,-2.036045,3.060242,-0.213906,False
76,962,119000000,71,2.207366,-0.709428,-2.090257,3.118584,-0.213687,False
76,962,119000000,72,2.253978,-0.686963,-2.146742,3.179371,-0.213459,False
76,962,119000000,73,2.303322,-0.663521,-2.205682,3.242802,-0.213221,False
76,962,119000000,74,2.355611,-0.639022,-2.267279,3.309092,-0.212972,False
76,962,119000000,75,2.411085,-0.613377,-2.331759,3.378483,-0.212711,False
76,962,119000000,76,2.470008,-0.586487,-2.399370,3.451245,-0.212438,False
76,962,119000000,77,2.532679,-0.558241,-2.470390,3.527676,-0.212151,False
76,962,119000000,78,2.599428,-0.528514,-2.545132,3.608112,-0.211849,False
76,962,119000000,79,2.670630,-0.497169,-2.623945,3.692929,-0.211531,False
76,962,119000000,80,2.746707,-0.464047,-2.707223,3.782551,-0.211194,False
76,962,119000000,81,2.828135,-0.428972,-2.795413,3.877459,-0.210838,False
76,962,119000000,82,2.915460,-0.391742,-2.889021,3.978199,-0.210460,False
76,962,119000000,83,3.009298,-0.352127,-2.988625,4.085391,-0.210057,False
76,962,119000000,84,3.110362,-0.309864,-3.094888,4.199749,-0.209628,False
76,962,119000000,85,3.219469,-0.264650,-3.208573,4.322094,-0.209168,False
76,962,119000000,86,3.337567,-0.216132,-3.330561,4.453376,-0.208676,False
76,962,119000000,87,3.465760,-0.163903,-3.461882,4.594701,-0.208145,False
76,962,119000000,88,3.605342,-0.107483,-3.603740,4.747365,-0.207572,False
76,962,119000000,89,3.757837,-0.046309,-3.757551,4.912895,-0.206950,False
76,962,119000000,90,3.925056,0.020290,-3.925003,5.093103,-0.206274,False
76,962,119000000,91,4.109166,0.093116,-4.108111,5.290160,-0.205534,False
76,962,119000000,92,4.312782,0.173135,-4.309305,5.506682,-0.204721,False
76,962,119000000,93,4.539091,0.261527,-4.531550,5.745858,-0.203823,False
76,962,119000000,94,4.792013,0.359741,-4.778491,6.011611,-0.202825,False
76,962,119000000,95,4.992687,0.461834,-4.971281,6.228392,-0.178393,False
76,962,119000000,96,4.967902,0.545998,-4.937807,6.228051,-0.087818,False
76,962,119000000,97,4.944867,0.629356,-4.904653,6.227714,0.001890,False
76,962,119000000,98,4.923545,0.711969,-4.871796,6.227380,0.090797,False
76,962,119000000,99,4.903900,0.793898,-4.839210,6.227049,0.178968,False
76,962,119000000,100,4.885900,0.875200,-4.806875,6.226720,0.266464,False
76,962,119000000,101,4.869516,0.955933,-4.774765,6.226394,0.353347,False
76,962,119000000,102,4.854723,1.036150,-4.742861,6.226069,0.439675,False
76,962,119000000,103,4.841496,1.115905,-4.711140,6.225746,0.525507,False
76,962,119000000,104,4.829815,1.195252,-4.679582,6.225426,0.610898,False
76,962,119000000,105,4.819661,1.274240,-4.648166,6.225106,0.695904,False
76,962,119000000,106,4.811019,1.352922,-4.616872,6.224788,0.780580,False
76,962,119000000,107,4.803876,1.431345,-4.585681,6.224471,0.864978,False
76,962,119000000,108,4.798219,1.509560,-4.554573,6.224154,0.949151,False
76,962,119000000,109,4.794042,1.587615,-4.523529,6.223839,1.033152,False
76,962,119000000,110,4.791336,1.665558,-4.492529,6.223524,1.117033,False
76,962,119000000,111,4.790098,1.743436,-4.461555,6.223208,1.200845,False
76,962,119000000,112,4.790327,1.821299,-4.430587,6.222893,1.284639,False
76,962,119000000,113,4.792021,1.899192,-4.399607,6.222578,1.368466,False
76,962,119000000,114,4.795185,1.977164,-4.368595,6.222263,1.452379,False
76,962,119000000,115,4.799823,2.055264,-4.337533,6.221947,1.536428,False
76,962,119000000,116,4.805942,2.133539,-4.306401,6.221630,1.620666,False
76,962,119000000,117,4.813551,2.212037,-4.275180,6.221313,1.705145,False
76,962,119000000,118,4.822662,2.290809,-4.243851,6.220994,1.789918,False
76,962,119000000,119,4.833290,2.369903,-4.212393,6.220674,1.875038,False
76,962,119000000,120,4.845451,2.449372,-4.180786,6.220353,1.960560,False
76,962,119000000,121,4.859163,2.529265,-4.149010,6.220030,2.046541,False
76,962,119000000,122,4.874450,2.609638,-4.117044,6.219705,2.133036,False
76,962,119000000,123,4.891334,2.690542,-4.084867,6.219378,2.220103,False
76,962,119000000,124,4.909843,2.772033,-4.052455,6.219048,2.307803,False
76,962,119000000,125,4.930007,2.854169,-4.019788,6.218716,2.396196,False
76,962,119000000,126,4.951859,2.937008,-3.986841,6.218381,2.485346,False
76,962,119000000,127,4.975435,3.020610,-3.953590,6.218043,2.575317,False
76,962,119000000,128,5.000774,3.105038,-3.920011,6.217701,2.666177,False
76,962,119000000,129,5.027919,3.190356,-3.886077,6.217356,2.757995,False
76,962,119000000,130,5.056916,3.276632,-3.851763,6.217007,2.850844,False
76,962,119000000,131,5.087815,3.363936,-3.817040,6.216654,2.944799,False
76,962,119000000,132,5.120671,3.452341,-3.781879,6.216296,3.039939,False
76,962,119000000,133,5.155541,3.541923,-3.746250,6.215934,3.136345,False
76,962,119000000,134,5.192490,3.632761,-3.710122,6.215567,3.234103,False
76,962,119000000,135,5.231585,3.724938,-3.673460,6.215194,3.333303,False
76,962,119000000,136,5.272898,3.818543,-3.636231,6.214815,3.434039,False
76,962,119000000,137,5.316509,3.913668,-3.598398,6.214431,3.536411,False
76,962,119000000,138,5.362502,4.010409,-3.559921,6.214039,3.640522,False
76,962,119000000,139,5.410967,4.108869,-3.520761,6.213641,3.746483,False
76,962,119000000,140,5.462004,4.209156,-3.480875,6.213235,3.854410,False
76,962,119000000,141,5.515716,4.311384,-3.440216,6.212822,3.964426,False
76,962,119000000,142,5.572217,4.415676,-3.398736,6.212400,4.076663,False
76,962,119000000,143,5.631629,4.522158,-3.356385,6.211969,4.191258,False
76,962,119000000,144,5.694082,4.630970,-3.313108,6.211530,4.308359,False
76,962,119000000,145,5.759718,4.742257,-3.268847,6.211079,4.428124,False
76,962,119000000,146,5.828690,4.856174,-3.223539,6.210618,4.550719,False
76,962,119000000,147,5.901161,4.972889,-3.177119,6.210146,4.676326,False
76,962,119000000,148,5.977309,5.092579,-3.129514,6.209662,4.805135,False
76,962,119000000,149,6.057326,5.215438,-3.080651,6.209165,4.937353,False
76,962,119000000,150,6.141418,5.341669,-3.030445,6.208655,5.073201,False
76,962,119000000,151,6.229813,5.471495,-2.978810,6.208130,5.212917,False
76,962,119000000,152,6.322751,5.605154,-2.925651,6.207589,5.356759,False
76,962,119000000,153,6.420499,5.742904,-2.870864,6.207032,5.505003,False
76,962,119000000,154,6.523344,5.885024,-2.814339,6.206457,5.657950,False
76,962,119000000,155,6.631599,6.031817,-2.755955,6.205863,5.815927,False
76,962,119000000,156,6.745608,6.183612,-2.695583,6.205249,5.979286,False
76,962,119000000,157,6.865743,6.340767,-2.633078,6.204614,6.148412,False
76,962,119000000,158,6.992412,6.503670,-2.568287,6.203955,6.323727,False
76,962,119000000,159,7.126065,6.672751,-2.501039,6.203271,6.505689,False
76,962,119000000,160,7.267194,6.848476,-2.431149,6.202560,6.694801,False
76,962,119000000,161,7.416342,7.031360,-2.358412,6.201821,6.891617,False
76,962,119000000,162,7.574106,7.221967,-2.282602,6.201050,7.096745,False
76,962,119000000,163,7.741148,7.420921,-2.203473,6.200245,7.310856,False
76,962,119000000,164,7.722960,7.440806,-2.068457,6.081880,7.378786,False
76,962,119000000,165,7.622828,7.378921,-1.912858,5.914427,7.378158,False
76,962,119000000,166,7.527533,7.318602,-1.761196,5.751212,7.377546,False
76,962,119000000,167,7.436839,7.259755,-1.613235,5.591979,7.376948,False
76,962,119000000,168,7.350527,7.202292,-1.468753,5.436491,7.376365,False
76,962,119000000,169,7.268394,7.146131,-1.327543,5.284524,7.375795,False
76,962,119000000,170,7.190252,7.091194,-1.189413,5.135870,7.375237,False
76,962,119000000,171,7.115927,7.037409,-1.054180,4.990335,7.374691,False
76,962,119000000,172,7.045257,6.984709,-0.921674,4.847735,7.374156,False
76,962,119000000,173,6.978090,6.933030,-0.791735,4.707897,7.373631,False
76,962,119000000,174,6.914289,6.882311,-0.664211,4.570659,7.373116,False
76,962,119000000,175,6.853721,6.832497,-0.538960,4.435866,7.372610,False
76,962,119000000,176,6.796267,6.783532,-0.415847,4.303374,7.372113,False
76,962,119000000,177,6.741814,6.735368,-0.294744,4.173046,7.371624,False
